Time,QCond Train,Qcond Valid,RR condition,D Train,D Valid,QReb Train,QReb Valid,B Train,B Valid
5/10/2022 16:28:48,0,0,1,0,0,0,0,0,0
5/10/2022 16:29:24,0,0,1,0,0,0,0,0,0
5/10/2022 16:30:00,0,0,1,0,0,0,0,0,0
5/10/2022 16:30:36,0,0,1,0,0,0,0,0,0
5/10/2022 16:31:12,0,0,1,0,0,0,0,0,0
5/10/2022 16:31:48,0,0,1,0,0,0,0,0,0
5/10/2022 16:32:24,0,0,1,0,0,0,0,0,0
5/10/2022 16:33:00,0,0,1,0,0,0,0,0,0
5/10/2022 16:33:36,0,0,1,0,0,0,0,0,0
5/10/2022 16:34:12,0,0,1,0,0,0,0,0,0
5/10/2022 16:34:48,0,0,1,0,0,0,0,0,0
5/10/2022 16:35:24,0,0,1,0,0,0,0,0,0
5/10/2022 16:36:00,0,0,1,0,0,0,0,0,0
5/10/2022 16:36:36,0,0,1,0,0,0,0,0,0
5/10/2022 16:37:12,0,0,1,0,0,0,0,0,0
5/10/2022 16:37:48,0,0,1,0,0,0,0,0,0
5/10/2022 16:38:24,0,0,1,0,0,0,0,0,0
5/10/2022 16:39:00,0,0,1,0,0,0,0,0,0
5/10/2022 16:39:36,0,0,1,0,0,0,0,0,0
5/10/2022 16:40:12,0,0,1,0,0,0,0,0,0
5/10/2022 16:40:48,0,0,1,0,0,0,0,0,0
5/10/2022 16:41:24,0,0,1,0,0,0,0,0,0
5/10/2022 16:42:00,0,0,1,0,0,0,0,0,0
5/10/2022 16:42:36,0,0,1,0,0,0,0,0,0
5/10/2022 16:43:12,0,0,1,0,0,0,0,0,0
5/10/2022 16:43:48,0,0,1,0,0,0,0,0,0
5/10/2022 16:44:24,0,0,1,0,0,0,0,0,0
5/10/2022 16:45:00,0,0,1,0,0,0,0,0,0
5/10/2022 16:45:36,0,0,1,0,0,0,0,0,0
5/10/2022 16:46:12,0,0,1,0,0,0,0,0,0
5/10/2022 16:46:48,0,0,1,0,0,0,0,0,0
5/10/2022 16:47:24,0,0,1,0,0,0,0,0,0
5/10/2022 16:48:00,0,0,1,0,0,0,0,0,0
5/10/2022 16:48:36,0,0,1,0,0,0,0,0,0
5/10/2022 16:49:12,0,0,1,0,0,0,0,0,0
5/10/2022 16:49:48,0,0,1,0,0,0,0,0,0
5/10/2022 16:50:24,0,0,1,0,0,0,0,0,0
5/10/2022 16:51:00,0,0,1,0,0,0,0,0,0
5/10/2022 16:51:36,0,0,1,0,0,0,0,0,0
5/10/2022 16:52:12,0,0,1,0,0,0,0,0,0
5/10/2022 16:52:48,0,0,1,0,0,0,0,0,0
5/10/2022 16:53:24,0,0,1,0,0,0,0,0,0
5/10/2022 16:54:00,0,0,1,0,0,0,0,0,0
5/10/2022 16:54:36,0,0,1,0,0,0,0,0,0
5/10/2022 16:55:12,0,0,1,0,0,0,0,0,0
5/10/2022 16:55:48,0,0,1,0,0,0,0,0,0
5/10/2022 16:56:24,0,0,1,0,0,0,0,0,0
5/10/2022 16:57:00,0,0,1,0,0,0,0,0,0
5/10/2022 16:57:36,0,0,1,0,0,0,0,0,0
5/10/2022 16:58:12,0,0,1,0,0,0,0,0,0
5/10/2022 16:58:48,0,0,1,0,0,0,0,0,0
5/10/2022 16:59:24,0,0,1,0,0,0,0,0,0
5/10/2022 17:00:00,0,0,1,0,0,0,0,0,0
5/10/2022 17:00:36,0,0,1,0,0,0,0,0,0
5/10/2022 17:01:12,0,0,1,0,0,0,0,0,0
5/10/2022 17:01:48,0,0,1,0,0,0,0,0,0
5/10/2022 17:02:24,0,0,1,0,0,0,0,0,0
5/10/2022 17:03:00,0,0,1,0,0,0,0,0,0
5/10/2022 17:03:36,0,0,1,0,0,0,0,0,0
5/10/2022 17:04:12,0,0,1,0,0,0,0,0,0
5/10/2022 17:04:48,0,0,1,0,0,0,0,0,0
5/10/2022 17:05:24,0,0,1,0,0,0,0,0,0
5/10/2022 17:06:00,0,0,1,0,0,0,0,0,0
5/10/2022 17:06:36,0,0,1,0,0,0,0,0,0
5/10/2022 17:07:12,0,0,1,0,0,0,0,0,0
5/10/2022 17:07:48,0,0,1,0,0,0,0,0,0
5/10/2022 17:08:24,0,0,1,0,0,0,0,0,0
5/10/2022 17:09:00,0,0,1,0,0,0,0,0,0
5/10/2022 17:09:36,0,0,1,0,0,0,0,0,0
5/10/2022 17:10:12,0,0,1,0,0,0,0,0,0
5/10/2022 17:10:48,0,0,1,0,0,0,0,0,0
5/10/2022 17:11:24,0,0,1,0,0,0,0,0,0
5/10/2022 17:12:00,0,0,1,0,0,0,0,0,0
5/10/2022 17:12:36,0,0,1,0,0,0,0,0,0
5/10/2022 17:13:12,0,0,1,0,0,0,0,0,0
5/10/2022 17:13:48,0,0,1,0,0,0,0,0,0
5/10/2022 17:14:24,0,0,1,0,0,0,0,0,0
5/10/2022 17:15:00,0,0,1,0,0,0,0,0,0
5/10/2022 17:15:36,0,0,1,0,0,0,0,0,0
5/10/2022 17:16:12,0,0,1,0,0,0,0,0,0
5/10/2022 17:16:48,0,0,1,0,0,0,0,0,0
5/10/2022 17:17:24,0,0,1,0,0,0,0,0,0
5/10/2022 17:18:00,0,0,1,0,0,0,0,0,0
5/10/2022 17:18:36,0,0,1,0,0,0,0,0,0
5/10/2022 17:19:12,0,0,1,0,0,0,0,0,0
5/10/2022 17:19:48,0,0,1,0,0,0,0,0,0
5/10/2022 17:20:24,0,0,1,0,0,0,0,0,0
5/10/2022 17:21:00,0,0,1,0,0,0,0,0,0
5/10/2022 17:21:36,0,0,1,0,0,0,0,0,0
5/10/2022 17:22:12,0,0,1,0,0,0,0,0,0
5/10/2022 17:22:48,0,0,1,0,0,0,0,0,0
5/10/2022 17:23:24,0,0,1,0,0,0,0,0,0
5/10/2022 17:24:00,0,0,1,0,0,0,0,0,0
5/10/2022 17:24:36,0,0,1,0,0,0,0,0,0
5/10/2022 17:25:12,0,0,1,0,0,0,0,0,0
5/10/2022 17:25:48,0,0,1,0,0,0,0,0,0
5/10/2022 17:26:24,0,0,1,0,0,0,0,0,0
5/10/2022 17:27:00,0,0,1,0,0,0,0,0,0
5/10/2022 17:27:36,0,0,1,0,0,0,0,0,0
5/10/2022 17:28:12,0,0,1,0,0,0,0,0,0
5/10/2022 17:28:48,0,0,1,0,0,0,0,0,0
5/10/2022 17:29:24,0,0,1,0,0,0,0,0,0
5/10/2022 17:30:00,0,0,1,0,0,0,0,0,0
5/10/2022 17:30:36,0,0,1,0,0,0,0,0,0
5/10/2022 17:31:12,0,0,1,0,0,0,0,0,0
5/10/2022 17:31:48,0,0,1,0,0,0,0,0,0
5/10/2022 17:32:24,0,0,1,0,0,0,0,0,0
5/10/2022 17:33:00,0,0,1,0,0,0,0,0,0
5/10/2022 17:33:36,0,0,1,0,0,0,0,0,0
5/10/2022 17:34:12,0,0,1,0,0,0,0,0,0
5/10/2022 17:34:48,0,0,1,0,0,0,0,0,0
5/10/2022 17:35:24,0,0,1,0,0,0,0,0,0
5/10/2022 17:36:00,0,0,1,0,0,0,0,0,0
5/10/2022 17:36:36,0,0,1,0,0,0,0,0,0
5/10/2022 17:37:12,0,0,1,0,0,0,0,0,0
5/10/2022 17:37:48,0,0,1,0,0,0,0,0,0
5/10/2022 17:38:24,0,0,1,0,0,0,0,0,0
5/10/2022 17:39:00,0,0,1,0,0,0,0,0,0
5/10/2022 17:39:36,0,0,1,0,0,0,0,0,0
5/10/2022 17:40:12,0,0,1,0,0,0,0,0,0
5/10/2022 17:40:48,0,0,1,0,0,0,0,0,0
5/10/2022 17:41:24,0,0,1,0,0,0,0,0,0
5/10/2022 17:42:00,0,0,1,0,0,0,0,0,0
5/10/2022 17:42:36,0,0,1,0,0,0,0,0,0
5/10/2022 17:43:12,0,0,1,0,0,0,0,0,0
5/10/2022 17:43:48,0,0,1,0,0,0,0,0,0
5/10/2022 17:44:24,0,0,1,0,0,0,0,0,0
5/10/2022 17:45:00,0,0,1,0,0,0,0,0,0
5/10/2022 17:45:36,0,0,1,0,0,0,0,0,0
5/10/2022 17:46:12,0,0,1,0,0,0,0,0,0
5/10/2022 17:46:48,0,0,1,0,0,0,0,0,0
5/10/2022 17:47:24,0,0,1,0,0,0,0,0,0
5/10/2022 17:48:00,0,0,1,0,0,0,0,0,0
5/10/2022 17:48:36,0,0,1,0,0,0,0,0,0
5/10/2022 17:49:12,0,0,1,0,0,0,0,0,0
5/10/2022 17:49:48,0,0,1,0,0,0,0,0,0
5/10/2022 17:50:24,0,0,1,0,0,0,0,0,0
5/10/2022 17:51:00,0,0,1,0,0,0,0,0,0
5/10/2022 17:51:36,0,0,1,0,0,0,0,0,0
5/10/2022 17:52:12,0,0,1,0,0,0,0,0,0
5/10/2022 17:52:48,0,0,1,0,0,0,0,0,0
5/10/2022 17:53:24,0,0,1,0,0,0,0,0,0
5/10/2022 17:54:00,0,0,1,0,0,0,0,0,0
5/10/2022 17:54:36,0,0,1,0,0,0,0,0,0
5/10/2022 17:55:12,0,0,1,0,0,0,0,0,0
5/10/2022 17:55:48,0,0,1,0,0,0,0,0,0
5/10/2022 17:56:24,0,0,1,0,0,0,0,0,0
5/10/2022 17:57:00,0,0,1,0,0,0,0,0,0
5/10/2022 17:57:36,0,0,1,0,0,0,0,0,0
5/10/2022 17:58:12,0,0,1,0,0,0,0,0,0
5/10/2022 17:58:48,0,0,1,0,0,0,0,0,0
5/10/2022 17:59:24,0,0,1,0,0,0,0,0,0
5/10/2022 18:00:00,0,0,1,0,0,0,0,0,0
5/10/2022 18:00:36,0,0,1,0,0,0,0,0,0
5/10/2022 18:01:12,0,0,1,0,0,0,0,0,0
5/10/2022 18:01:48,0,0,1,0,0,0,0,0,0
5/10/2022 18:02:24,0,0,1,0,0,0,0,0,0
5/10/2022 18:03:00,0,0,1,0,0,0,0,0,0
5/10/2022 18:03:36,0,0,1,0,0,0,0,0,0
5/10/2022 18:04:12,0,0,1,0,0,0,0,0,0
5/10/2022 18:04:48,0,0,1,0,0,0,0,0,0
5/10/2022 18:05:24,0,0,1,0,0,0,0,0,0
5/10/2022 18:06:00,0,0,1,0,0,0,0,0,0
5/10/2022 18:06:36,0,0,1,0,0,0,0,0,0
5/10/2022 18:07:12,0,0,1,0,0,0,0,0,0
5/10/2022 18:07:48,0,0,1,0,0,0,0,0,0
5/10/2022 18:08:24,0,0,1,0,0,0,0,0,0
5/10/2022 18:09:00,0,0,1,0,0,0,0,0,0
5/10/2022 18:09:36,0,0,1,0,0,0,0,0,0
5/10/2022 18:10:12,0,0,1,0,0,0,0,0,0
5/10/2022 18:10:48,0,0,1,0,0,0,0,0,0
5/10/2022 18:11:24,0,0,1,0,0,0,0,0,0
5/10/2022 18:12:00,0,0,1,0,0,0,0,0,0
5/10/2022 18:12:36,0,0,1,0,0,0,0,0,0
5/10/2022 18:13:12,0,0,1,0,0,0,0,0,0
5/10/2022 18:13:48,0,0,1,0,0,0,0,0,0
5/10/2022 18:14:24,0,0,1,0,0,0,0,0,0
5/10/2022 18:15:00,0,0,1,0,0,0,0,0,0
5/10/2022 18:15:36,0,0,1,0,0,0,0,0,0
5/10/2022 18:16:12,0,0,1,0,0,0,0,0,0
5/10/2022 18:16:48,0,0,1,0,0,0,0,0,0
5/10/2022 18:17:24,0,0,1,0,0,0,0,0,0
5/10/2022 18:18:00,0,0,1,0,0,0,0,0,0
5/10/2022 18:18:36,0,0,1,0,0,0,0,0,0
5/10/2022 18:19:12,0,0,1,0,0,0,0,0,0
5/10/2022 18:19:48,0,0,1,0,0,0,0,0,0
5/10/2022 18:20:24,0,0,1,0,0,0,0,0,0
5/10/2022 18:21:00,0,0,1,0,0,0,0,0,0
5/10/2022 18:21:36,0,0,1,0,0,0,0,0,0
5/10/2022 18:22:12,0,0,1,0,0,0,0,0,0
5/10/2022 18:22:48,0,0,1,0,0,0,0,0,0
5/10/2022 18:23:24,0,0,1,0,0,0,0,0,0
5/10/2022 18:24:00,0,0,1,0,0,0,0,0,0
5/10/2022 18:24:36,0,0,1,0,0,0,0,0,0
5/10/2022 18:25:12,0,0,1,0,0,0,0,0,0
5/10/2022 18:25:48,0,0,1,0,0,0,0,0,0
5/10/2022 18:26:24,0,0,1,0,0,0,0,0,0
5/10/2022 18:27:00,0,0,1,0,0,0,0,0,0
5/10/2022 18:27:36,0,0,1,0,0,0,0,0,0
5/10/2022 18:28:12,0,0,1,0,0,0,0,0,0
5/10/2022 18:28:48,0,0,1,0,0,0,0,0,0
5/10/2022 18:29:24,0,0,1,0,0,0,0,0,0
5/10/2022 18:30:00,0,0,1,0,0,0,0,0,0
5/10/2022 18:30:36,0,0,1,0,0,0,0,0,0
5/10/2022 18:31:12,0,0,1,0,0,0,0,0,0
5/10/2022 18:31:48,0,0,1,0,0,0,0,0,0
5/10/2022 18:32:24,0,0,1,0,0,0,0,0,0
5/10/2022 18:33:00,0,0,1,0,0,0,0,0,0
5/10/2022 18:33:36,0,0,1,0,0,0,0,0,0
5/10/2022 18:34:12,0,0,1,0,0,0,0,0,0
5/10/2022 18:34:48,0,0,1,0,0,0,0,0,0
5/10/2022 18:35:24,0,0,1,0,0,0,0,0,0
5/10/2022 18:36:00,0,0,1,0,0,0,0,0,0
5/10/2022 18:36:36,0,0,1,0,0,0,0,0,0
5/10/2022 18:37:12,0,0,1,0,0,0,0,0,0
5/10/2022 18:37:48,0,0,1,0,0,0,0,0,0
5/10/2022 18:38:24,0,0,1,0,0,0,0,0,0
5/10/2022 18:39:00,0,0,1,0,0,0,0,0,0
5/10/2022 18:39:36,0,0,1,0,0,0,0,0,0
5/10/2022 18:40:12,0,0,1,0,0,0,0,0,0
5/10/2022 18:40:48,0,0,1,0,0,0,0,0,0
5/10/2022 18:41:24,0,0,1,0,0,0,0,0,0
5/10/2022 18:42:00,0,0,1,0,0,0,0,0,0
5/10/2022 18:42:36,0,0,1,0,0,0,0,0,0
5/10/2022 18:43:12,0,0,1,0,0,0,0,0,0
5/10/2022 18:43:48,0,0,1,0,0,0,0,0,0
5/10/2022 18:44:24,0,0,1,0,0,0,0,0,0
5/10/2022 18:45:00,0,0,1,0,0,0,0,0,0
5/10/2022 18:45:36,0,0,1,0,0,0,0,0,0
5/10/2022 18:46:12,0,0,1,0,0,0,0,0,0
5/10/2022 18:46:48,0,0,1,0,0,0,0,0,0
5/10/2022 18:47:24,0,0,1,0,0,0,0,0,0
5/10/2022 18:48:00,0,0,1,0,0,0,0,0,0
5/10/2022 18:48:36,0,0,1,0,0,0,0,0,0
5/10/2022 18:49:12,0,0,1,0,0,0,0,0,0
5/10/2022 18:49:48,0,0,1,0,0,0,0,0,0
5/10/2022 18:50:24,0,0,1,0,0,0,0,0,0
5/10/2022 18:51:00,0,0,1,0,0,0,0,0,0
5/10/2022 18:51:36,0,0,1,0,0,0,0,0,0
5/10/2022 18:52:12,0,0,1,0,0,0,0,0,0
5/10/2022 18:52:48,0,0,1,0,0,0,0,0,0
5/10/2022 18:53:24,0,0,1,0,0,0,0,0,0
5/10/2022 18:54:00,0,0,1,0,0,0,0,0,0
5/10/2022 18:54:36,0,0,1,0,0,0,0,0,0
5/10/2022 18:55:12,0,0,1,0,0,0,0,0,0
5/10/2022 18:55:48,0,0,1,0,0,0,0,0,0
5/10/2022 18:56:24,0,0,1,0,0,0,0,0,0
5/10/2022 18:57:00,0,0,1,0,0,0,0,0,0
5/10/2022 18:57:36,0,0,1,0,0,0,0,0,0
5/10/2022 18:58:12,0,0,1,0,0,0,0,0,0
5/10/2022 18:58:48,0,0,1,0,0,0,0,0,0
5/10/2022 18:59:24,0,0,1,0,0,0,0,0,0
5/10/2022 19:00:00,0,0,1,0,0,0,0,0,0
5/10/2022 19:00:36,0,0,0,0,0,0,0,0,0
5/10/2022 19:01:12,0,0,0,0,0,0,0,0,0
5/10/2022 19:01:48,0,0,0,0,0,0,0,0,0
5/10/2022 19:02:24,0,0,0,0,0,0,0,0,0
5/10/2022 19:03:00,0,0,0,0,0,0,0,0,0
5/10/2022 19:03:36,0,0,0,0,0,0,0,0,0
5/10/2022 19:04:12,0,0,0,0,0,0,0,0,0
5/10/2022 19:04:48,0,0,0,0,0,0,0,0,0
5/10/2022 19:05:24,0,0,0,0,0,0,0,0,0
5/10/2022 19:06:00,0,0,0,0,0,0,0,0,0
5/10/2022 19:06:36,0,0,0,0,0,0,0,0,0
5/10/2022 19:07:12,0,0,0,0,0,0,0,0,0
5/10/2022 19:07:48,0,0,0,0,0,0,0,0,0
5/10/2022 19:08:24,0,0,0,0,0,0,0,0,0
5/10/2022 19:09:00,0,0,0,0,0,0,0,0,0
5/10/2022 19:09:36,0,0,0,0,0,0,0,0,0
5/10/2022 19:10:12,0,0,0,0,0,0,0,0,0
5/10/2022 19:10:48,0,0,0,0,0,0,0,0,0
5/10/2022 19:11:24,0,0,0,0,0,0,0,0,0
5/10/2022 19:12:00,0,0,0,0,0,0,0,0,0
5/10/2022 19:12:36,0,0,0,0,0,0,0,0,0
5/10/2022 19:13:12,0,0,0,0,0,0,0,0,0
5/10/2022 19:13:48,0,0,0,0,0,0,0,0,0
5/10/2022 19:14:24,0,0,0,0,0,0,0,0,0
5/10/2022 19:15:00,0,0,0,0,0,0,0,0,0
5/10/2022 19:15:36,0,0,0,0,0,0,0,0,0
5/10/2022 19:16:12,0,0,0,0,0,0,0,0,0
5/10/2022 19:16:48,0,0,0,0,0,0,0,0,0
5/10/2022 19:17:24,0,0,0,0,0,0,0,0,0
5/10/2022 19:18:00,0,0,0,0,0,0,0,0,0
5/10/2022 19:18:36,0,0,0,0,0,0,0,0,0
5/10/2022 19:19:12,0,0,0,0,0,0,0,0,0
5/10/2022 19:19:48,0,0,0,0,0,0,0,0,0
5/10/2022 19:20:24,0,0,0,0,0,0,0,0,0
5/10/2022 19:21:00,0,0,0,0,0,0,0,0,0
5/10/2022 19:21:36,0,0,0,0,0,0,0,0,0
5/10/2022 19:22:12,0,0,0,0,0,0,0,0,0
5/10/2022 19:22:48,0,0,0,0,0,0,0,0,0
5/10/2022 19:23:24,0,0,0,0,0,0,0,0,0
5/10/2022 19:24:00,0,0,0,0,0,0,0,0,0
5/10/2022 19:24:36,0,0,0,0,0,0,0,0,0
5/10/2022 19:25:12,0,0,0,0,0,0,0,0,0
5/10/2022 19:25:48,0,0,0,0,0,0,0,0,0
5/10/2022 19:26:24,0,0,0,0,0,0,0,0,0
5/10/2022 19:27:00,0,0,0,0,0,0,0,0,0
5/10/2022 19:27:36,0,0,0,0,0,0,0,0,0
5/10/2022 19:28:12,0,0,0,0,0,0,0,0,0
5/10/2022 19:28:48,0,0,0,0,0,0,0,0,0
5/10/2022 19:29:24,0,0,0,0,0,0,0,0,0
5/10/2022 19:30:00,0,0,0,0,0,0,0,0,0
5/10/2022 19:30:36,0,0,0,0,0,0,0,0,0
5/10/2022 19:31:12,0,0,0,0,0,0,0,0,0
5/10/2022 19:31:48,0,0,0,0,0,0,0,0,0
5/10/2022 19:32:24,0,0,0,0,0,0,0,0,0
5/10/2022 19:33:00,0,0,0,0,0,0,0,0,0
5/10/2022 19:33:36,0,0,0,0,0,0,0,0,0
5/10/2022 19:34:12,0,0,0,0,0,0,0,0,0
5/10/2022 19:34:48,0,0,0,0,0,0,0,0,0
5/10/2022 19:35:24,0,0,0,0,0,0,0,0,0
5/10/2022 19:36:00,0,0,0,0,0,0,0,0,0
5/10/2022 19:36:36,0,0,0,0,0,0,0,0,0
5/10/2022 19:37:12,0,0,0,0,0,0,0,0,0
5/10/2022 19:37:48,0,0,0,0,0,0,0,0,0
5/10/2022 19:38:24,0,0,0,0,0,0,0,0,0
5/10/2022 19:39:00,0,0,0,0,0,0,0,0,0
5/10/2022 19:39:36,0,0,0,0,0,0,0,0,0
5/10/2022 19:40:12,0,0,0,0,0,0,0,0,0
5/10/2022 19:40:48,0,0,0,0,0,0,0,0,0
5/10/2022 19:41:24,0,0,0,0,0,0,0,0,0
5/10/2022 19:42:00,0,0,0,0,0,0,0,0,0
5/10/2022 19:42:36,0,0,0,0,0,0,0,0,0
5/10/2022 19:43:12,0,0,0,0,0,0,0,0,0
5/10/2022 19:43:48,0,0,0,0,0,0,0,0,0
5/10/2022 19:44:24,0,0,0,0,0,0,0,0,0
5/10/2022 19:45:00,0,0,0,0,0,0,0,0,0
5/10/2022 19:45:36,0,0,0,0,0,0,0,0,0
5/10/2022 19:46:12,0,0,0,0,0,0,0,0,0
5/10/2022 19:46:48,0,0,0,0,0,0,0,0,0
5/10/2022 19:47:24,0,0,0,0,0,0,0,0,0
5/10/2022 19:48:00,0,0,0,0,0,0,0,0,0
5/10/2022 19:48:36,0,0,0,0,0,0,0,0,0
5/10/2022 19:49:12,0,0,0,0,0,0,0,0,0
5/10/2022 19:49:48,0,0,0,0,0,0,0,0,0
5/10/2022 19:50:24,0,0,0,0,0,0,0,0,0
5/10/2022 19:51:00,0,0,0,0,0,0,0,0,0
5/10/2022 19:51:36,0,0,0,0,0,0,0,0,0
5/10/2022 19:52:12,0,0,0,0,0,0,0,0,0
5/10/2022 19:52:48,0,0,0,0,0,0,0,0,0
5/10/2022 19:53:24,0,0,0,0,0,0,0,0,0
5/10/2022 19:54:00,0,0,0,0,0,0,0,0,0
5/10/2022 19:54:36,0,0,0,0,0,0,0,0,0
5/10/2022 19:55:12,0,0,0,0,0,0,0,0,0
5/10/2022 19:55:48,0,0,0,0,0,0,0,0,0
5/10/2022 19:56:24,0,0,0,0,0,0,0,0,0
5/10/2022 19:57:00,0,0,0,0,0,0,0,0,0
5/10/2022 19:57:36,0,0,0,0,0,0,0,0,0
5/10/2022 19:58:12,0,0,0,0,0,0,0,0,0
5/10/2022 19:58:48,0,0,0,0,0,0,0,0,0
5/10/2022 19:59:24,0,0,0,0,0,0,0,0,0
5/10/2022 20:00:00,0,0,0,0,0,0,0,0,0
5/10/2022 20:00:36,0,0,0,0,0,0,0,0,0
5/10/2022 20:01:12,1,0,0,0,0,0,0,0,0
5/10/2022 20:01:48,1,0,0,0,0,0,0,0,0
5/10/2022 20:02:24,1,0,0,0,0,0,0,0,0
5/10/2022 20:03:00,1,0,0,0,0,0,0,0,0
5/10/2022 20:03:36,1,0,0,0,0,0,0,0,0
5/10/2022 20:04:12,1,0,0,0,0,0,0,0,0
5/10/2022 20:04:48,1,0,0,0,0,0,0,0,0
5/10/2022 20:05:24,1,0,0,0,0,0,0,0,0
5/10/2022 20:06:00,1,0,0,0,0,0,0,0,0
5/10/2022 20:06:36,1,0,0,0,0,0,0,0,0
5/10/2022 20:07:12,1,0,0,0,0,0,0,0,0
5/10/2022 20:07:48,1,0,0,0,0,0,0,0,0
5/10/2022 20:08:24,1,0,0,0,0,0,0,0,0
5/10/2022 20:09:00,1,0,0,0,0,0,0,0,0
5/10/2022 20:09:36,1,0,0,0,0,0,0,0,0
5/10/2022 20:10:12,1,0,0,0,0,0,0,0,0
5/10/2022 20:10:48,1,0,0,0,0,0,0,0,0
5/10/2022 20:11:24,1,0,0,0,0,0,0,0,0
5/10/2022 20:12:00,1,0,0,0,0,0,0,0,0
5/10/2022 20:12:36,1,0,0,0,0,0,0,0,0
5/10/2022 20:13:12,1,0,0,0,0,0,0,0,0
5/10/2022 20:13:48,1,0,0,0,0,0,0,0,0
5/10/2022 20:14:24,1,0,0,0,0,0,0,0,0
5/10/2022 20:15:00,1,0,0,0,0,0,0,0,0
5/10/2022 20:15:36,1,0,0,0,0,0,0,0,0
5/10/2022 20:16:12,1,0,0,0,0,0,0,0,0
5/10/2022 20:16:48,1,0,0,0,0,0,0,0,0
5/10/2022 20:17:24,1,0,0,0,0,0,0,0,0
5/10/2022 20:18:00,1,0,0,0,0,0,0,0,0
5/10/2022 20:18:36,1,0,0,0,0,0,0,0,0
5/10/2022 20:19:12,1,0,0,0,0,0,0,0,0
5/10/2022 20:19:48,1,0,0,0,0,0,0,0,0
5/10/2022 20:20:24,1,0,0,0,0,0,0,0,0
5/10/2022 20:21:00,1,0,0,0,0,0,0,0,0
5/10/2022 20:21:36,1,0,0,0,0,0,0,0,0
5/10/2022 20:22:12,1,0,0,0,0,0,0,0,0
5/10/2022 20:22:48,1,0,0,0,0,0,0,0,0
5/10/2022 20:23:24,1,0,0,0,0,0,0,0,0
5/10/2022 20:24:00,1,0,0,0,0,0,0,0,0
5/10/2022 20:24:36,1,0,0,0,0,0,0,0,0
5/10/2022 20:25:12,1,0,0,0,0,0,0,0,0
5/10/2022 20:25:48,1,0,0,0,0,0,0,0,0
5/10/2022 20:26:24,1,0,0,0,0,0,0,0,0
5/10/2022 20:27:00,1,0,0,0,0,0,0,0,0
5/10/2022 20:27:36,1,0,0,0,0,0,0,0,0
5/10/2022 20:28:12,1,0,0,0,0,0,0,0,0
5/10/2022 20:28:48,1,0,0,0,0,0,0,0,0
5/10/2022 20:29:24,1,0,0,0,0,0,0,0,0
5/10/2022 20:30:00,1,0,0,0,0,0,0,0,0
5/10/2022 20:30:36,1,0,0,0,0,0,0,0,0
5/10/2022 20:31:12,1,0,0,0,0,0,0,0,0
5/10/2022 20:31:48,1,0,0,0,0,0,0,0,0
5/10/2022 20:32:24,1,0,0,0,0,0,0,0,0
5/10/2022 20:33:00,1,0,0,0,0,0,0,0,0
5/10/2022 20:33:36,1,0,0,0,0,0,0,0,0
5/10/2022 20:34:12,1,0,0,0,0,0,0,0,0
5/10/2022 20:34:48,1,0,0,0,0,0,0,0,0
5/10/2022 20:35:24,1,0,0,0,0,0,0,0,0
5/10/2022 20:36:00,1,0,0,0,0,0,0,0,0
5/10/2022 20:36:36,1,0,0,0,0,0,0,0,0
5/10/2022 20:37:12,1,0,0,0,0,0,0,0,0
5/10/2022 20:37:48,1,0,0,0,0,0,0,0,0
5/10/2022 20:38:24,1,0,0,0,0,0,0,0,0
5/10/2022 20:39:00,1,0,0,0,0,0,0,0,0
5/10/2022 20:39:36,1,0,0,0,0,0,0,0,0
5/10/2022 20:40:12,1,0,0,0,0,0,0,0,0
5/10/2022 20:40:48,1,0,0,0,0,0,0,0,0
5/10/2022 20:41:24,1,0,0,0,0,0,0,0,0
5/10/2022 20:42:00,1,0,0,0,0,0,0,0,0
5/10/2022 20:42:36,1,0,0,0,0,0,0,0,0
5/10/2022 20:43:12,1,0,0,0,0,0,0,0,0
5/10/2022 20:43:48,1,0,0,0,0,0,0,0,0
5/10/2022 20:44:24,1,0,0,0,0,0,0,0,0
5/10/2022 20:45:00,1,0,0,0,0,0,0,0,0
5/10/2022 20:45:36,1,0,0,0,0,0,0,0,0
5/10/2022 20:46:12,1,0,0,0,0,0,0,0,0
5/10/2022 20:46:48,1,0,0,0,0,0,0,0,0
5/10/2022 20:47:24,1,0,0,0,0,0,0,0,0
5/10/2022 20:48:00,1,0,0,0,0,0,0,0,0
5/10/2022 20:48:36,1,0,0,0,0,0,0,0,0
5/10/2022 20:49:12,1,0,0,0,0,0,0,0,0
5/10/2022 20:49:48,1,0,0,0,0,0,0,0,0
5/10/2022 20:50:24,1,0,0,0,0,0,0,0,0
5/10/2022 20:51:00,1,0,0,0,0,0,0,0,0
5/10/2022 20:51:36,1,0,0,0,0,0,0,0,0
5/10/2022 20:52:12,1,0,0,0,0,0,0,0,0
5/10/2022 20:52:48,1,0,0,0,0,0,0,0,0
5/10/2022 20:53:24,1,0,0,0,0,0,0,0,0
5/10/2022 20:54:00,1,0,0,0,0,0,0,0,0
5/10/2022 20:54:36,1,0,0,0,0,0,0,0,0
5/10/2022 20:55:12,1,0,0,0,0,0,0,0,0
5/10/2022 20:55:48,1,0,0,0,0,0,0,0,0
5/10/2022 20:56:24,1,0,0,0,0,0,0,0,0
5/10/2022 20:57:00,1,0,0,0,0,0,0,0,0
5/10/2022 20:57:36,1,0,0,0,0,0,0,0,0
